encoder,classifier,n_runs,fit_time_1,fit_time_2,fit_time_mean,fit_time_std,fit_time_min,fit_time_5%,fit_time_10%,fit_time_25%,fit_time_50%,fit_time_75%,fit_time_90%,fit_time_95%,fit_time_max,score_time_1,score_time_2,score_time_mean,score_time_std,score_time_min,score_time_5%,score_time_10%,score_time_25%,score_time_50%,score_time_75%,score_time_90%,score_time_95%,score_time_max,encoder_n_iter_1,encoder_n_iter_2,encoder_n_iter_mean,encoder_n_iter_std,encoder_n_iter_min,encoder_n_iter_5%,encoder_n_iter_10%,encoder_n_iter_25%,encoder_n_iter_50%,encoder_n_iter_75%,encoder_n_iter_90%,encoder_n_iter_95%,encoder_n_iter_max
spectral,none,2,0.17932796478271484,0.18136286735534668,0.18034541606903076,0.0014388934081619223,0.17932796478271484,0.17942970991134644,0.17953145503997803,0.1798366904258728,0.18034541606903076,0.18085414171218872,0.1811593770980835,0.1812611222267151,0.18136286735534668,2.288818359375e-05,1.9073486328125e-05,2.09808349609375e-05,2.6973983046972182e-06,1.9073486328125e-05,1.926422119140625e-05,1.94549560546875e-05,2.002716064453125e-05,2.09808349609375e-05,2.193450927734375e-05,2.25067138671875e-05,2.269744873046875e-05,2.288818359375e-05,,,,,,,,,,,,,
spectral,logistic_regression,2,0.3560659885406494,0.3665049076080322,0.3612854480743408,0.007381430460803937,0.3560659885406494,0.35658793449401854,0.3571098804473877,0.3586757183074951,0.3612854480743408,0.3638951778411865,0.36546101570129397,0.3659829616546631,0.3665049076080322,2.193450927734375e-05,2.09808349609375e-05,2.1457672119140625e-05,6.743495761743046e-07,2.09808349609375e-05,2.1028518676757813e-05,2.1076202392578126e-05,2.1219253540039062e-05,2.1457672119140625e-05,2.1696090698242188e-05,2.1839141845703124e-05,2.1886825561523437e-05,2.193450927734375e-05,,,,,,,,,,,,,
spectral,random_forest,1,2.0587189197540283,,2.0587189197540283,,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.0587189197540283,2.288818359375e-05,,2.288818359375e-05,,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,2.288818359375e-05,,,,,,,,,,,,,
spectral,gradient_boosting,1,2.570080041885376,,2.570080041885376,,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.570080041885376,2.5033950805664062e-05,,2.5033950805664062e-05,,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,,,,,,,,,,,,,
spectral,multilayer_perceptron,1,2.8901970386505127,,2.8901970386505127,,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.8901970386505127,2.7894973754882812e-05,,2.7894973754882812e-05,,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,2.7894973754882812e-05,,,,,,,,,,,,,
