encoder  ,classifier            ,n_runs ,fit_time_1          ,fit_time_2          ,fit_time_3          ,fit_time_4          ,fit_time_mean       ,fit_time_std          ,fit_time_min       ,fit_time_5%         ,fit_time_10%        ,fit_time_25%        ,fit_time_50%        ,fit_time_75%        ,fit_time_90%        ,fit_time_95%        ,fit_time_max        ,score_time_1           ,score_time_2           ,score_time_3          ,score_time_4           ,score_time_mean       ,score_time_std        ,score_time_min         ,score_time_5%         ,score_time_10%         ,score_time_25%         ,score_time_50%        ,score_time_75%         ,score_time_90%        ,score_time_95%        ,score_time_max         ,encoder_n_iter_1 ,encoder_n_iter_2 ,encoder_n_iter_3 ,encoder_n_iter_4 ,encoder_n_iter_mean ,encoder_n_iter_std ,encoder_n_iter_min ,encoder_n_iter_5% ,encoder_n_iter_10% ,encoder_n_iter_25% ,encoder_n_iter_50% ,encoder_n_iter_75% ,encoder_n_iter_90% ,encoder_n_iter_95% ,encoder_n_iter_max ,roc_auc_1          ,roc_auc_2          ,roc_auc_3          ,roc_auc_4          ,roc_auc_mean       ,roc_auc_std          ,roc_auc_min        ,roc_auc_5%          ,roc_auc_10%        ,roc_auc_25%        ,roc_auc_50%        ,roc_auc_75%        ,roc_auc_90%        ,roc_auc_95%        ,roc_auc_max
spectral ,none                  ,4      ,0.1170659065246582  ,0.1188192367553711  ,0.11579108238220215 ,0.1109311580657959  ,0.11565184593200684 ,0.0033831057086093643 ,0.1109311580657959 ,0.11166014671325683 ,0.11238913536071778 ,0.11457610130310059 ,0.11642849445343018 ,0.11750423908233643 ,0.11829323768615722 ,0.11855623722076417 ,0.1188192367553711  ,2.3126602172851562e-05 ,1.5735626220703125e-05 ,1.811981201171875e-05 ,1.5974044799804688e-05 ,1.823902130126953e-05 ,3.430246012196102e-06 ,1.5735626220703125e-05 ,1.577138900756836e-05 ,1.5807151794433593e-05 ,1.5914440155029297e-05 ,1.704692840576172e-05 ,1.9371509552001953e-05 ,2.162456512451172e-05 ,2.237558364868164e-05 ,2.3126602172851562e-05 ,                 ,                 ,                 ,                 ,                    ,                   ,                   ,                  ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                     ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                   ,
spectral ,logistic_regression   ,4      ,0.17158794403076172 ,0.17179322242736816 ,0.17080283164978027 ,0.1701362133026123  ,0.17108005285263062 ,0.0007603176929510659 ,0.1701362133026123 ,0.1702362060546875  ,0.1703361988067627  ,0.17063617706298828 ,0.171195387840271   ,0.17163926362991333 ,0.17173163890838622 ,0.1717624306678772  ,0.17179322242736816 ,0.024293899536132812   ,0.027820825576782227   ,0.025918245315551758  ,0.02504110336303711    ,0.025768518447875977  ,0.0015207472205887413 ,0.024293899536132812   ,0.02440598011016846   ,0.0245180606842041     ,0.024854302406311035   ,0.025479674339294434  ,0.026393890380859375   ,0.027250051498413086  ,0.027535438537597656  ,0.027820825576782227   ,                 ,                 ,                 ,                 ,                    ,                   ,                   ,                  ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,0.519530379213831  ,0.5334717607973422 ,0.525819265143992  ,0.5390368091651638 ,0.5294645535800822 ,0.008556902375461986 ,0.519530379213831  ,0.5204737121033552  ,0.5214170449928793 ,0.5242470436614518 ,0.5296455129706671 ,0.5348630228892975 ,0.5373672946548174 ,0.5382020519099906 ,0.5390368091651638
spectral ,random_forest         ,4      ,0.45897793769836426 ,0.4276731014251709  ,0.5645420551300049  ,0.44141340255737305 ,0.47315162420272827 ,0.062259443731950706  ,0.4276731014251709 ,0.4297341465950012  ,0.43179519176483155 ,0.4379783272743225  ,0.45019567012786865 ,0.4853689670562744  ,0.5328728199005127  ,0.5487074375152587  ,0.5645420551300049  ,0.03741097450256348    ,0.03445315361022949    ,0.03689408302307129   ,0.03444790840148926    ,0.03580152988433838   ,0.0015742081644961783 ,0.03444790840148926    ,0.03444869518280029   ,0.03444948196411133    ,0.034451842308044434   ,0.03567361831665039   ,0.037023305892944336   ,0.03725590705871582   ,0.037333440780639646  ,0.03741097450256348    ,                 ,                 ,                 ,                 ,                    ,                   ,                   ,                  ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,0.5060890529149018 ,0.5098006644518273 ,0.8800683625195056 ,0.4935781837765502 ,0.5973840659156963 ,0.18858393738940513  ,0.4935781837765502 ,0.49545481414730297 ,0.4973314445180557 ,0.5029613356303139 ,0.5079448586833646 ,0.6023675889687469 ,0.7689880530992022 ,0.8245282078093538 ,0.8800683625195056
spectral ,gradient_boosting     ,3      ,0.7979099750518799  ,0.8093323707580566  ,0.804718017578125   ,                    ,0.8039867877960205  ,0.005746199062232246  ,0.7979099750518799 ,0.7985907793045044  ,0.7992715835571289  ,0.8013139963150024  ,0.804718017578125   ,0.8070251941680908  ,0.8084095001220704  ,0.8088709354400635  ,0.8093323707580566  ,0.023311853408813477   ,0.027767658233642578   ,0.02289295196533203   ,                       ,0.024657487869262695  ,0.0027016179182922737 ,0.02289295196533203    ,0.022934842109680175  ,0.02297673225402832    ,0.023102402687072754   ,0.023311853408813477  ,0.025539755821228027   ,0.026876497268676757  ,0.027322077751159666  ,0.027767658233642578   ,                 ,                 ,                 ,                 ,                    ,                   ,                   ,                  ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,0.5049785747900826 ,0.5140365448504983 ,0.8913423987978765 ,                   ,0.6367858394794857 ,0.2204989639985115   ,0.5049785747900826 ,0.5058843717961241  ,0.5067901688021658 ,0.5095075598202905 ,0.5140365448504983 ,0.7026894718241874 ,0.8158812280084009 ,0.8536118134031386 ,0.8913423987978765
spectral ,multilayer_perceptron ,3      ,1.9676129817962646  ,1.9948382377624512  ,1.47636079788208    ,                    ,1.812937339146932   ,0.29180152456415304   ,1.47636079788208   ,1.5254860162734984  ,1.574611234664917   ,1.7219868898391724  ,1.9676129817962646  ,1.981225609779358   ,1.9893931865692138  ,1.9921157121658326  ,1.9948382377624512  ,0.028445720672607422   ,0.029933929443359375   ,0.030239105224609375  ,                       ,0.02953958511352539   ,0.0009595246873811909 ,0.028445720672607422   ,0.028594541549682616  ,0.02874336242675781    ,0.0291898250579834     ,0.029933929443359375  ,0.030086517333984375   ,0.030178070068359375  ,0.030208587646484375  ,0.030239105224609375   ,                 ,                 ,                 ,                 ,                    ,                   ,                   ,                  ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,0.5267835764826327 ,0.537873754152824  ,0.8648271534606462 ,                   ,0.643161494698701  ,0.19204816118870927  ,0.5267835764826327 ,0.5278925942496518  ,0.529001612016671  ,0.5323286653177284 ,0.537873754152824  ,0.7013504538067351 ,0.7994364735990818 ,0.832131813529864  ,0.8648271534606462
